job_title,job_url
JobAngebotskalkulation Schiffbau Bundeswehr Marine (m/w/d),https://www.rheinmetall.com/en/job/angebotskalkulation_schiffbau_bundeswehr_marine__m_w_d_/1074032
JobWerkstudent Category Management  (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_category_management__m_w_d_/1074050
JobFacharbeiter Schwermetall-Fertigung (m/w/d) - Befristet,https://www.rheinmetall.com/en/job/facharbeiter_schwermetall_fertigung__m_w_d__befristet/1074053
JobTecnico PRL (m/f/d),https://www.rheinmetall.com/en/job/tecnico_prl__m_f_d_/1074077
JobPPWR Specialist / Circular Packaging Engineer,https://www.rheinmetall.com/en/job/ppwr_specialist___circular_packaging_engineer/1074083
Job(Senior) Supply Chain Coordinator / Inkoopcoördinator,https://www.rheinmetall.com/en/job/_senior__supply_chain_coordinator___inkoopcooerdinator/1074086
JobBeteiligungscontroller (m/w/d),https://www.rheinmetall.com/en/job/beteiligungscontroller__m_w_d_/1087346
JobMaintenance Technician,https://www.rheinmetall.com/en/job/maintenance_technician/1087349
JobProcess Engineer,https://www.rheinmetall.com/en/job/process_engineer/1087352
JobField Service Representatives,https://www.rheinmetall.com/en/job/field_service_representatives/1087361
JobFacharbeiter Instandhaltung / Facility Management (m/w/d),https://www.rheinmetall.com/en/job/facharbeiter_instandhaltung___facility_management__m_w_d_/1087364
JobProjekt Controller (m/w/d),https://www.rheinmetall.com/en/job/projekt_controller__m_w_d_/1087367
JobSystementwickler Integrated Maritime Systems (m/w/d),https://www.rheinmetall.com/en/job/systementwickler_integrated_maritime_systems__m_w_d_/1075421
JobSzervizmérnök,https://www.rheinmetall.com/en/job/szervizmernoek/1075424
JobTechnik Manager Integrated Maritime Systems (m/w/d),https://www.rheinmetall.com/en/job/technik_manager_integrated_maritime_systems__m_w_d_/1075427
JobTestmanager Integrated Maritime Systems (m/w/d),https://www.rheinmetall.com/en/job/testmanager_integrated_maritime_systems__m_w_d_/1075430
JobIT Atlassian Expert (m/w/d),https://www.rheinmetall.com/en/job/it_atlassian_expert__m_w_d_/1075433
JobStandortassistenz (m/w/d),https://www.rheinmetall.com/en/job/standortassistenz__m_w_d_/1075568
JobSecurity Teamlead (m/f/d),https://www.rheinmetall.com/en/job/security_teamlead__m_f_d_/1075415
JobAusbildung zum Industriekaufmann ab 2027 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_industriekaufmann_ab_2027__m_w_d_/1088519
JobLogistikfachkraft Satellitenproduktion (m/w/d),https://www.rheinmetall.com/en/job/logistikfachkraft_satellitenproduktion__m_w_d_/1088528
JobSenior Systemadministrator (m/w/d),https://www.rheinmetall.com/en/job/senior_systemadministrator__m_w_d_/1088531
JobEntwicklungsingenieur Elektromechanik (m/w/d),https://www.rheinmetall.com/en/job/entwicklungsingenieur_elektromechanik__m_w_d_/1088540
JobAusbildung zum Industriemechaniker ab 2026 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_industriemechaniker_ab_2026__m_w_d_/1088543
JobFacharbeiter Lackierer (m/w/d),https://www.rheinmetall.com/en/job/facharbeiter_lackierer__m_w_d_/1088546
JobWerkstudent/Praxissemester im Bereich Operational Excellence/Lean Management (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_praxissemester_im_bereich_operational_excellence_lean_management__m_w_d_/1088555
JobAusbildung zum Zerspanungsmechaniker ab 2026 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_zerspanungsmechaniker_ab_2026__m_w_d_/1088561
JobConfiguration Manager,https://www.rheinmetall.com/en/job/configuration_manager/1088564
JobAusbildung zum Elektroniker für Geräte und Systeme ab 2026 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_elektroniker_fuer_geraete_und_systeme_ab_2026__m_w_d_/1088567
JobAusbildung zum Fachlagerist ab 2026 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_fachlagerist_ab_2026__m_w_d_/1088573
JobTechnischer Projektleiter Schiffsführungssimulation (m/w/d),https://www.rheinmetall.com/en/job/technischer_projektleiter_schiffsfuehrungssimulation__m_w_d_/1088576
JobWerkstudent Einkauf (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_einkauf__m_w_d_/1088579
JobAusbildung zum Elektroniker für Energie- und Gebäudetechnik ab 2026 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_elektroniker_fuer_energie_und_gebaeudetechnik_ab_2026__m_w_d_/1088582
JobAbschlussarbeit Energiemanagement (m/w/d),https://www.rheinmetall.com/en/job/abschlussarbeit_energiemanagement__m_w_d_/1088585
JobEntwicklungsingenieur Elektromechanik (m/w/d),https://www.rheinmetall.com/en/job/entwicklungsingenieur_elektromechanik__m_w_d_/1081205
JobProjektleiter Strategische Projekte (m/w/d),https://www.rheinmetall.com/en/job/projektleiter_strategische_projekte__m_w_d_/1081208
JobLogistikmeister Chemie (m/w/d),https://www.rheinmetall.com/en/job/logistikmeister_chemie__m_w_d_/1081211
JobSchulpraktikant (m/w/d) in Trittau bei Hamburg ab Herbst 2026,https://www.rheinmetall.com/en/job/schulpraktikant__m_w_d__in_trittau_bei_hamburg_ab_herbst_2026/1081217
JobWerkstudent Customer Contract Management (Auftragsabwicklung) (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_customer_contract_management__auftragsabwicklung___m_w_d_/1081220
JobEntwicklungsingenieur Elektrotechnik (m/w/d),https://www.rheinmetall.com/en/job/entwicklungsingenieur_elektrotechnik__m_w_d_/1088483
JobWerkstudent Business Excellence (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_business_excellence__m_w_d_/1088486
JobAusbildung zum Chemielaboranten ab 2027 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_chemielaboranten_ab_2027__m_w_d_/1088492
JobWerkstudent IT Project Delivery – Corporate Enablement (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_it_project_delivery_corporate_enablement__m_w_d_/1088495
JobFacharbeiter Elektrik (m/w/d),https://www.rheinmetall.com/en/job/facharbeiter_elektrik__m_w_d_/1088498
Job(Senior) Specialist Commercial Management (m/w/d),https://www.rheinmetall.com/en/job/_senior__specialist_commercial_management__m_w_d_/1088501
JobSenior Specialist Softwareentwicklung - Aftersales Portale (m/w/d),https://www.rheinmetall.com/en/job/senior_specialist_softwareentwicklung_aftersales_portale__m_w_d_/1088504
JobAusbildung zum Elektroniker für Automatisierungstechnik ab 2027 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_elektroniker_fuer_automatisierungstechnik_ab_2027__m_w_d_/1088507
JobAusbildung zum Industriemechaniker ab 2027 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_industriemechaniker_ab_2027__m_w_d_/1088516
JobIT Security Engineer (m/w/d),https://www.rheinmetall.com/en/job/it_security_engineer__m_w_d_/1086134
JobExpert Commodity Management - Packaging (m/w/d),https://www.rheinmetall.com/en/job/expert_commodity_management_packaging__m_w_d_/1086137
JobSAP Q-Modul Key-User (m/w/d),https://www.rheinmetall.com/en/job/sap_q_modul_key_user__m_w_d_/1086140
JobMaintenance Group Leader (m/f/d),https://www.rheinmetall.com/en/job/maintenance_group_leader__m_f_d_/1086143
JobProduction controller,https://www.rheinmetall.com/en/job/production_controller/1086146
JobPLC Programmer (m/f/d),https://www.rheinmetall.com/en/job/plc_programmer__m_f_d_/1086149
JobTeamleiter Strategischer Einkauf (m/w/d),https://www.rheinmetall.com/en/job/teamleiter_strategischer_einkauf__m_w_d_/1087295
JobProject Manager Future Main Battle Tank - Internationale MBT Programme (m/w/d),https://www.rheinmetall.com/en/job/project_manager_future_main_battle_tank_internationale_mbt_programme__m_w_d_/1093232
JobProject Manager Future Main Battle Tank - Internationale MBT Programme (m/w/d),https://www.rheinmetall.com/en/job/project_manager_future_main_battle_tank_internationale_mbt_programme__m_w_d_/1093235
JobSenior Specialist Citrix Backend & Microsoft Platform Services (m/w/d),https://www.rheinmetall.com/en/job/senior_specialist_citrix_backend___microsoft_platform_services__m_w_d_/1093238
JobWerkstudent Exportkontrolle (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_exportkontrolle__m_w_d_/1093319
JobWerkstudent Workforce (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_workforce__m_w_d_/1093328
JobEmpfang Holding (m/w/d),https://www.rheinmetall.com/en/job/empfang_holding__m_w_d_/1093331
JobIT Infraestructure Manager (m/f/d),https://www.rheinmetall.com/en/job/it_infraestructure_manager__m_f_d_/1088615
JobTeamleitung Fertigungssteuerung (m/w/d),https://www.rheinmetall.com/en/job/teamleitung_fertigungssteuerung__m_w_d_/1088618
JobProjektqualitätsmanager – Ferngesteuerte Waffenstationen (m/w/d),https://www.rheinmetall.com/en/job/projektqualitaetsmanager_ferngesteuerte_waffenstationen__m_w_d_/1088639
JobAusbildung zur Fachkraft für Lagerlogistik ab 2027 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zur_fachkraft_fuer_lagerlogistik_ab_2027__m_w_d_/1089722
"JobProject Manager, Integrated Logistics Support (ILS) for a Naval Shipbuilding Project in Romania (m/f/d)",https://www.rheinmetall.com/en/job/project_manager__integrated_logistics_support__ils__for_a_naval_shipbuilding_project_in_romania__m_f_d_/1089725
JobAusbildung zum Verfahrensmechaniker für Beschichtungstechnik ab 2026 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_verfahrensmechaniker_fuer_beschichtungstechnik_ab_2026__m_w_d_/1089728
"JobSachbearbeiter Einkäufer Elektronische Systeme, Waffen und Turmsysteme (m/w/d)",https://www.rheinmetall.com/en/job/sachbearbeiter_einkaeufer_elektronische_systeme__waffen_und_turmsysteme__m_w_d_/1089731
JobSystemmanager CAD & PDM (m/w/d),https://www.rheinmetall.com/en/job/systemmanager_cad___pdm__m_w_d_/1089740
JobGruppenleiter - Platform Model (m/w/d),https://www.rheinmetall.com/en/job/gruppenleiter_platform_model__m_w_d_/1089743
JobAusbildung zum Zerspanungsmechaniker - Drehmaschinensysteme ab 2026 (m/w/d),https://www.rheinmetall.com/en/job/ausbildung_zum_zerspanungsmechaniker_drehmaschinensysteme_ab_2026__m_w_d_/1089746
JobKoordinator Logistik (m/w/d),https://www.rheinmetall.com/en/job/koordinator_logistik__m_w_d_/1089806
JobPersonalreferent (m/w/d),https://www.rheinmetall.com/en/job/personalreferent__m_w_d_/1089812
JobWerkstudent Konstruktion und Fahrzeugtechnik (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_konstruktion_und_fahrzeugtechnik__m_w_d_/1089815
JobArbeitsvorbereiter Baugruppen und Systeme (m/w/d),https://www.rheinmetall.com/en/job/arbeitsvorbereiter_baugruppen_und_systeme__m_w_d_/1089821
JobProduktionsplaner (m/w/d),https://www.rheinmetall.com/en/job/produktionsplaner__m_w_d_/1089824
JobIngenieur für Automatisierungstechnik (m/w/d),https://www.rheinmetall.com/en/job/ingenieur_fuer_automatisierungstechnik__m_w_d_/1081127
JobProject Procurement Manager (m/w/d),https://www.rheinmetall.com/en/job/project_procurement_manager__m_w_d_/1081130
JobTrainer Richtfunkmanagement IT-Administration (m/w/d),https://www.rheinmetall.com/en/job/trainer_richtfunkmanagement_it_administration__m_w_d_/1081133
JobWerkstudent im Bereich Robot Lowlevel Control (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_im_bereich_robot_lowlevel_control__m_w_d_/1081136
JobMechatroniker Spezialisierung Werkzeugmechanik (m/w/d),https://www.rheinmetall.com/en/job/mechatroniker_spezialisierung_werkzeugmechanik__m_w_d_/1081148
JobMitarbeiter kaufmännische Projektabwicklung (m/w/d),https://www.rheinmetall.com/en/job/mitarbeiter_kaufmaennische_projektabwicklung__m_w_d_/1094591
JobTeamleiter ILS Management (m/w/d),https://www.rheinmetall.com/en/job/teamleiter_ils_management__m_w_d_/1094594
JobWerkstudent Projektmanagement Operations TaWAN (m/w/d),https://www.rheinmetall.com/en/job/werkstudent_projektmanagement_operations_tawan__m_w_d_/1094450
JobManager Market Intelligence (m/w/d),https://www.rheinmetall.com/en/job/manager_market_intelligence__m_w_d_/1084949
JobVergabemanager Engineering Dienstleistungen (m/w/d),https://www.rheinmetall.com/en/job/vergabemanager_engineering_dienstleistungen__m_w_d_/1084958
JobProjektmanager - Startplattformen für Lenkflugkörper im Flugabwehrbereich (m/w/d),https://www.rheinmetall.com/en/job/projektmanager_startplattformen_fuer_lenkflugkoerper_im_flugabwehrbereich__m_w_d_/1084961
JobSAP Application Specialist FICO,https://www.rheinmetall.com/en/job/sap_application_specialist_fico/1085354
JobProjektleiter Militärlogistik (m/w/d),https://www.rheinmetall.com/en/job/projektleiter_militaerlogistik__m_w_d_/1086122
JobProjektqualitätsmanager (m/w/d),https://www.rheinmetall.com/en/job/projektqualitaetsmanager__m_w_d_/1086125
JobProjektqualitätsmanager (m/w/d),https://www.rheinmetall.com/en/job/projektqualitaetsmanager__m_w_d_/1086128
JobSystemingenieur /Konstrukteur im Bereich Ausrüstung/Einrichtung (m/w/d),https://www.rheinmetall.com/en/job/systemingenieur__konstrukteur_im_bereich_ausruestung_einrichtung__m_w_d_/1001465
JobSystem-/ Integrationsingenieur (m/w/d) für maritime Aufklärungssysteme,https://www.rheinmetall.com/en/job/system___integrationsingenieur__m_w_d__fuer_maritime_aufklaerungssysteme/1019000
JobSystemingenieur (m/w/d) für Marineschiffe – Integration von Navigationssystemen,https://www.rheinmetall.com/en/job/systemingenieur__m_w_d__fuer_marineschiffe_integration_von_navigationssystemen/1019066
JobSystemingenieur (m/w/d) Integration von Combat Management Systemen,https://www.rheinmetall.com/en/job/systemingenieur__m_w_d__integration_von_combat_management_systemen/1019069
JobSystems Engineering mit Schwerpunkt Anforderungsmanagement (m/w/d),https://www.rheinmetall.com/en/job/systems_engineering_mit_schwerpunkt_anforderungsmanagement__m_w_d_/1064615
JobProzessplaner Logistik (m/w/d),https://www.rheinmetall.com/en/job/prozessplaner_logistik__m_w_d_/1065917
JobSystemingenieur elektronische Bodensysteme (m/w/d),https://www.rheinmetall.com/en/job/systemingenieur_elektronische_bodensysteme__m_w_d_/997481
JobSystemingenieur System Safety Marineprojekte (m/w/d),https://www.rheinmetall.com/en/job/systemingenieur_system_safety_marineprojekte__m_w_d_/1039235
JobSystemtester Audiotechnik (m/w/d),https://www.rheinmetall.com/en/job/systemtester_audiotechnik__m_w_d_/1087298
JobProjektleitung Integrated Logistics Support (ILS) für ein Marineschiffbauprojekt in Rumänien (m/w/d),https://www.rheinmetall.com/en/job/projektleitung_integrated_logistics_support__ils__fuer_ein_marineschiffbauprojekt_in_rumaenien__m_w_d_/1068194
JobSchlosser (m/w/d) für den Bereich Fertigung - Rohrmontage,https://www.rheinmetall.com/en/job/schlosser__m_w_d__fuer_den_bereich_fertigung_rohrmontage/1077203
JobSchiffbauer und Schweißer (m/w/d) für den Bereich Fertigung Schiffbau,https://www.rheinmetall.com/en/job/schiffbauer_und_schweisser__m_w_d__fuer_den_bereich_fertigung_schiffbau/1077212
JobSystemingenieur Analyse & Funktionales Design Digitaler Systeme Sensing and Survivability (m/w/d),https://www.rheinmetall.com/en/job/systemingenieur_analyse___funktionales_design_digitaler_systeme_sensing_and_survivability__m_w_d_/939806
JobStahlbauschlosser Tankbau (m/w/d),https://www.rheinmetall.com/en/job/stahlbauschlosser_tankbau__m_w_d_/1093085
JobSenior Engineering Application Developer (m/w/d),https://www.rheinmetall.com/en/job/senior_engineering_application_developer__m_w_d_/1095812
JobSpezialist Zoll/SAP GTS (m/w/d),https://www.rheinmetall.com/en/job/spezialist_zoll_sap_gts__m_w_d_/1103183
JobSystemingenieur Analyse & Funktionales Design Digitaler Systeme (m/w/d),https://www.rheinmetall.com/en/job/systemingenieur_analyse___funktionales_design_digitaler_systeme__m_w_d_/1074044
JobSystemingenieur (m/w/d) Signaturmanagement Überwasserfahrzeuge,https://www.rheinmetall.com/en/job/systemingenieur__m_w_d__signaturmanagement_ueberwasserfahrzeuge/1019072
JobIntegrated Logistics Support (ILS) Manager (m/w/d),https://www.rheinmetall.com/en/job/integrated_logistics_support__ils__manager__m_w_d_/1084868
JobSpecialist Procurement (m/w/d),https://www.rheinmetall.com/en/job/specialist_procurement__m_w_d_/1089818
JobFachkraft Lagerlogistik F-35 (m/w/d),https://www.rheinmetall.com/en/job/fachkraft_lagerlogistik_f_35__m_w_d_/806690
JobIngenieur (m/w/d) Elektrotechnik Marineschiffe- Schwerpunkt schiffstechnische Automation,https://www.rheinmetall.com/en/job/ingenieur__m_w_d__elektrotechnik_marineschiffe_schwerpunkt_schiffstechnische_automation/1001447
JobIngenieur / Konstrukteur im Bereich Elektrotechnik / Systemintegration (m/w/d),https://www.rheinmetall.com/en/job/ingenieur___konstrukteur_im_bereich_elektrotechnik___systemintegration__m_w_d_/1001453
JobKonstrukteur Fluid-Systeme Schiffbau (m/w/d),https://www.rheinmetall.com/en/job/konstrukteur_fluid_systeme_schiffbau__m_w_d_/1001525
JobIngenieur Maschinenbau als Systemingenieur / Konstrukteur im Defence-Schiffbau (m/w/d),https://www.rheinmetall.com/en/job/ingenieur_maschinenbau_als_systemingenieur___konstrukteur_im_defence_schiffbau__m_w_d_/1001537
JobDevOps Engineer (m/w/d),https://www.rheinmetall.com/en/job/devops_engineer__m_w_d_/1029140
JobMLOps Engineer (m/w/d),https://www.rheinmetall.com/en/job/mlops_engineer__m_w_d_/1029143
JobData Engineer (m/w/d),https://www.rheinmetall.com/en/job/data_engineer__m_w_d_/1029137
JobSystem-Integrator für Flugbetriebseinrichtungen in der Konstruktion von Marineschiffen (m/w/d),https://www.rheinmetall.com/en/job/system_integrator_fuer_flugbetriebseinrichtungen_in_der_konstruktion_von_marineschiffen__m_w_d_/1058726
JobTechnischer Produktdesigner in der Konstruktion schiffstechnischer Ausrüstung (m/w/d),https://www.rheinmetall.com/en/job/technischer_produktdesigner_in_der_konstruktion_schiffstechnischer_ausruestung__m_w_d_/1058732
JobIntegrated Logistics Support (ILS) Manager (m/w/d),https://www.rheinmetall.com/en/job/integrated_logistics_support__ils__manager__m_w_d_/1101929
JobBacheloranden/Masteranden,https://www.rheinmetall.com/en/job/bacheloranden_masteranden/1103159
JobIngenieur Antriebstechnik Maschinenbau (m/w/d),https://www.rheinmetall.com/en/job/ingenieur_antriebstechnik_maschinenbau__m_w_d_/1072973
JobSystemingenieur Missionselektronik (m/w/d),https://www.rheinmetall.com/en/job/systemingenieur_missionselektronik__m_w_d_/1074137
JobMitarbeiter Montage befristet für 12 Monate (m/w/d),https://www.rheinmetall.com/en/job/mitarbeiter_montage_befristet_fuer_12_monate__m_w_d_/837053
JobMitarbeiter im Logistikbereich (m/w/d),https://www.rheinmetall.com/en/job/mitarbeiter_im_logistikbereich__m_w_d_/800177
JobFachlektor Technische Dokumentation (m/w/d),https://www.rheinmetall.com/en/job/fachlektor_technische_dokumentation__m_w_d_/1020422
JobSachbearbeiter Personal (m/w/d),https://www.rheinmetall.com/en/job/sachbearbeiter_personal__m_w_d_/1070498
JobPraktikanten (m/w/d),https://www.rheinmetall.com/en/job/praktikanten__m_w_d_/1103162
JobTechnik Manager Sensorik: Konzept bis Serie (m/w/d),https://www.rheinmetall.com/en/job/technik_manager_sensorik__konzept_bis_serie__m_w_d_/1040414
JobTechnischer Redakteur Ersatzteilekatalog (m/w/d),https://www.rheinmetall.com/en/job/technischer_redakteur_ersatzteilekatalog__m_w_d_/1100723
JobHR Lead Business Unit Digital Systems (m/w/d),https://www.rheinmetall.com/en/job/hr_lead_business_unit_digital_systems__m_w_d_/1104383
JobWarehouse Employee / Orderpicker,https://www.rheinmetall.com/en/job/warehouse_employee___orderpicker/1062392
JobData Analyst (m/w/d),https://www.rheinmetall.com/en/job/data_analyst__m_w_d_/1104353
